user_id,action_date,action_type,feature_name
U1562,2023-03-24,feature_click,ExportTool
U1562,2023-04-17,login,Settings
U1562,2023-05-28,feature_click,Dashboard
U1562,2023-06-28,login,ChatSupport
U1562,2023-07-04,logout,Settings
U1562,2023-07-05,feature_click,Dashboard
U1562,2023-07-07,logout,FeatureX
U1562,2023-09-11,logout,FeatureY
U1562,2023-09-16,login,
U1562,2023-09-26,feature_click,ReportBuilder
U1562,2023-10-05,logout,Settings
U1562,2023-10-29,feature_click,FeatureY
U1562,2023-11-09,login,Dashboard
U1562,2023-12-11,login,ChatSupport
U1562,2023-12-19,feature_click,ExportTool
U1562,2024-01-31,feature_click,
U1562,2024-03-09,logout,Settings
U1562,2024-03-14,feature_click,FeatureX
U1562,2024-03-16,feature_click,ReportBuilder
U1562,2024-04-01,login,FeatureX
U1562,2024-04-10,feature_click,FeatureY
U1562,2024-04-11,login,ChatSupport
U1562,2024-04-14,logout,Settings
U1562,2024-04-17,login,
U1562,2024-04-30,login,FeatureY
U1562,2024-05-08,feature_click,ExportTool
U1562,2024-05-26,logout,Dashboard
U1562,2024-05-30,feature_click,Settings
U1562,2024-06-14,login,FeatureY
U1562,2024-06-21,login,ChatSupport
U1291,2023-02-24,feature_click,
U1291,2023-03-11,feature_click,FeatureY
U1291,2023-06-15,login,ReportBuilder
U1291,2023-06-30,login,ChatSupport
U1291,2023-08-07,logout,ReportBuilder
U1291,2023-09-05,login,Dashboard
U1291,2023-09-12,feature_click,ChatSupport
U1291,2023-10-19,logout,
U1291,2023-11-03,logout,Dashboard
U1291,2024-02-28,feature_click,FeatureY
U1291,2024-03-26,login,FeatureX
U1291,2024-04-05,logout,ExportTool
U1291,2024-05-18,feature_click,FeatureX
U1743,2023-01-30,login,Settings
U1743,2023-02-06,logout,ChatSupport
U1743,2023-02-12,logout,
U1743,2023-02-15,login,ChatSupport
U1743,2023-03-19,login,ChatSupport
U1743,2023-03-23,login,Settings
U1743,2023-05-23,feature_click,FeatureY
U1743,2023-06-07,logout,FeatureY
U1743,2023-06-10,feature_click,ChatSupport
U1743,2023-06-19,feature_click,
U1743,2023-06-25,logout,FeatureY
U1743,2023-06-29,login,FeatureY
U1743,2023-06-30,logout,FeatureX
U1743,2023-08-26,login,
U1743,2023-09-06,login,
U1743,2023-10-07,logout,FeatureY
U1743,2023-10-21,login,Settings
U1743,2023-10-31,login,Dashboard
U1743,2023-11-14,logout,
U1743,2023-11-20,feature_click,Settings
U1743,2023-11-30,feature_click,
U1743,2023-12-03,login,Dashboard
U1743,2023-12-13,feature_click,ChatSupport
U1743,2023-12-29,logout,Settings
U1743,2024-01-21,login,ExportTool
U1743,2024-01-26,logout,FeatureX
U1743,2024-02-04,logout,FeatureX
U1743,2024-02-15,feature_click,Settings
U1743,2024-03-19,feature_click,FeatureY
U1743,2024-03-19,login,Settings
U1743,2024-04-04,logout,ChatSupport
U1743,2024-05-28,feature_click,
U1743,2024-06-18,logout,Dashboard
U1743,2024-06-19,login,ExportTool
U1743,2024-06-19,feature_click,Settings
U1743,2024-06-22,feature_click,FeatureX
U1743,2024-06-29,logout,
U2003,2023-01-24,feature_click,Settings
U2003,2023-02-12,logout,
U2003,2023-03-04,feature_click,Dashboard
U2003,2023-05-09,feature_click,ReportBuilder
U2003,2023-05-10,login,FeatureY
U2003,2023-06-06,feature_click,ReportBuilder
U2003,2023-06-17,feature_click,FeatureY
U2003,2023-06-24,logout,ExportTool
U2003,2023-08-14,feature_click,
U2003,2023-09-18,login,FeatureY
U2003,2023-10-25,feature_click,FeatureY
U2003,2023-11-16,logout,Dashboard
U2003,2023-12-06,feature_click,ExportTool
U2003,2023-12-12,logout,ExportTool
U2003,2023-12-17,logout,FeatureY
U2003,2023-12-19,feature_click,Settings
U2003,2024-04-03,login,ChatSupport
U2003,2024-04-18,logout,ChatSupport
U1596,2023-01-11,login,Settings
U1596,2023-01-30,logout,ExportTool
U1596,2023-06-16,feature_click,ExportTool
U1596,2023-10-18,login,FeatureY
U1596,2023-12-05,feature_click,Dashboard
U1596,2023-12-27,feature_click,FeatureY
U1596,2024-03-09,login,FeatureX
U1596,2024-03-24,login,Dashboard
U1596,2024-04-21,login,ChatSupport
U2097,2023-01-30,login,FeatureY
U2097,2023-05-01,login,Settings
U2097,2023-08-19,login,FeatureX
U2097,2023-09-05,feature_click,Dashboard
U2097,2023-09-08,feature_click,ReportBuilder
U2097,2024-05-25,login,Dashboard
U2097,2024-05-31,login,FeatureX
U2097,2024-06-07,login,Settings
U1355,2023-01-22,login,ExportTool
U1355,2023-01-27,logout,FeatureX
U1355,2023-03-14,feature_click,ReportBuilder
U1355,2023-03-26,logout,Settings
U1355,2023-05-13,logout,FeatureX
U1355,2023-05-18,login,FeatureX
U1355,2023-06-19,login,FeatureX
U1355,2023-07-22,login,Dashboard
U1355,2023-09-03,feature_click,ChatSupport
U1355,2023-10-14,login,FeatureY
U1355,2023-10-30,logout,FeatureX
U1355,2023-11-23,login,ReportBuilder
U1355,2023-11-28,logout,ChatSupport
U1355,2023-11-30,login,ExportTool
U1355,2023-12-15,feature_click,
U1355,2023-12-17,feature_click,ExportTool
U1355,2023-12-18,feature_click,ChatSupport
U1355,2023-12-28,login,Settings
U1355,2024-01-10,login,ChatSupport
U1355,2024-01-12,feature_click,FeatureY
U1355,2024-01-12,logout,ExportTool
U1355,2024-01-15,feature_click,Settings
U1355,2024-01-26,login,ChatSupport
U1355,2024-02-01,feature_click,Dashboard
U1355,2024-02-18,login,FeatureX
U1355,2024-03-17,logout,Settings
U1355,2024-03-29,login,ReportBuilder
U1355,2024-04-05,login,ExportTool
U1355,2024-04-14,feature_click,Dashboard
U1355,2024-04-16,logout,ChatSupport
U1355,2024-04-18,logout,Settings
U1355,2024-05-17,feature_click,Settings
U1355,2024-05-21,feature_click,Dashboard
U1355,2024-06-07,logout,ExportTool
U1283,2023-01-28,feature_click,
U1283,2023-02-09,logout,ExportTool
U1283,2023-03-04,login,ChatSupport
U1283,2023-04-01,logout,Settings
U1283,2023-06-18,login,FeatureX
U1283,2023-06-30,feature_click,FeatureY
U1283,2023-11-21,login,ReportBuilder
U1283,2023-12-29,logout,ReportBuilder
U1283,2024-01-06,login,Settings
U1283,2024-05-04,feature_click,Settings
U1231,2023-01-27,login,ReportBuilder
U1231,2023-03-12,logout,Settings
U1231,2023-03-31,logout,ReportBuilder
U1231,2023-04-29,login,Dashboard
U1231,2023-04-30,login,ExportTool
U1231,2023-05-12,logout,ExportTool
U1231,2023-06-04,logout,Dashboard
U1231,2023-06-30,login,Dashboard
U1231,2023-07-10,logout,ReportBuilder
U1231,2023-07-26,logout,FeatureY
U1231,2023-08-08,logout,FeatureY
U1231,2023-09-02,feature_click,FeatureX
U1231,2023-10-25,login,Settings
U1231,2024-01-11,login,ReportBuilder
U1231,2024-03-01,logout,Dashboard
U1231,2024-03-13,logout,ChatSupport
U1231,2024-03-18,login,Settings
U1231,2024-04-17,login,FeatureX
U1231,2024-04-29,feature_click,Settings
U1231,2024-05-20,login,
U1231,2024-05-29,login,Settings
U2011,2023-01-12,feature_click,FeatureY
U2011,2023-01-24,feature_click,Dashboard
U2011,2023-01-29,logout,
U2011,2023-01-31,feature_click,FeatureX
U2011,2023-02-06,logout,ChatSupport
U2011,2023-02-25,feature_click,
U2011,2023-03-12,login,Settings
U2011,2023-03-20,login,FeatureY
U2011,2023-03-29,logout,Settings
U2011,2023-04-05,login,FeatureY
U2011,2023-04-25,login,Settings
U2011,2023-04-28,logout,
U2011,2023-06-12,logout,ReportBuilder
U2011,2023-07-30,login,Dashboard
U2011,2023-08-11,feature_click,
U2011,2023-09-02,login,Settings
U2011,2023-09-12,logout,FeatureY
U2011,2023-09-20,login,Dashboard
U2011,2023-09-27,feature_click,FeatureY
U2011,2023-10-06,feature_click,Dashboard
U2011,2023-10-25,login,FeatureX
U2011,2023-11-04,logout,ExportTool
U2011,2023-11-25,feature_click,FeatureY
U2011,2024-01-12,feature_click,Settings
U2011,2024-02-13,logout,ChatSupport
U2011,2024-03-16,login,Settings
U2011,2024-05-05,logout,
U2011,2024-05-10,login,Dashboard
U2011,2024-05-15,feature_click,ReportBuilder
U2011,2024-05-19,logout,FeatureX
U2011,2024-06-02,logout,Dashboard
U2011,2024-06-15,login,
U1826,2023-02-19,login,FeatureY
U1826,2023-07-06,feature_click,
U1826,2023-07-22,feature_click,ExportTool
U1826,2023-08-09,logout,Settings
U1826,2023-08-10,logout,ChatSupport
U1826,2023-09-13,login,
U1826,2023-10-08,feature_click,Dashboard
U1826,2023-11-02,logout,
U1826,2024-03-06,login,ChatSupport
U1465,2023-01-18,feature_click,ExportTool
U1465,2023-01-25,logout,FeatureY
U1465,2023-02-03,logout,
U1465,2023-04-26,logout,ExportTool
U1465,2023-04-28,login,FeatureY
U1465,2023-05-25,login,
U1465,2023-05-29,login,ChatSupport
U1465,2023-06-19,login,FeatureY
U1465,2023-07-17,login,ReportBuilder
U1465,2023-07-20,feature_click,FeatureX
U1465,2023-07-31,feature_click,ChatSupport
U1465,2023-08-05,logout,
U1465,2023-08-08,feature_click,FeatureY
U1465,2023-08-29,login,ReportBuilder
U1465,2023-08-30,feature_click,FeatureX
U1465,2023-09-04,logout,ExportTool
U1465,2023-09-19,login,ReportBuilder
U1465,2023-09-22,login,ExportTool
U1465,2023-10-08,feature_click,ReportBuilder
U1465,2023-11-15,feature_click,
U1465,2023-11-15,login,ReportBuilder
U1465,2023-11-20,logout,ExportTool
U1465,2023-11-29,logout,Settings
U1465,2023-12-12,logout,FeatureY
U1465,2023-12-31,login,ReportBuilder
U1465,2024-01-08,feature_click,FeatureY
U1465,2024-01-18,login,ReportBuilder
U1465,2024-02-10,feature_click,FeatureY
U1465,2024-02-26,login,Settings
U1465,2024-02-28,feature_click,ReportBuilder
U1465,2024-03-06,login,ChatSupport
U1465,2024-03-14,feature_click,Dashboard
U1465,2024-03-25,feature_click,FeatureX
U1465,2024-05-15,feature_click,ExportTool
U1465,2024-05-22,feature_click,FeatureX
U1465,2024-06-15,feature_click,ChatSupport
U1465,2024-06-15,logout,FeatureY
U1465,2024-06-28,logout,Settings
U1413,2023-01-08,logout,FeatureY
U1413,2023-01-10,logout,
U1413,2023-01-28,feature_click,ChatSupport
U1413,2023-01-30,logout,ReportBuilder
U1413,2023-03-30,logout,
U1413,2023-04-02,logout,Settings
U1413,2023-04-05,feature_click,Settings
U1413,2023-05-21,logout,FeatureX
U1413,2023-06-03,logout,Dashboard
U1413,2023-06-05,logout,FeatureX
U1413,2023-07-23,logout,
U1413,2023-08-14,login,Settings
U1413,2023-08-25,feature_click,Dashboard
U1413,2023-08-26,logout,ReportBuilder
U1413,2023-09-19,feature_click,FeatureX
U1413,2023-10-01,login,ReportBuilder
U1413,2023-10-07,login,Settings
U1413,2023-10-15,feature_click,ExportTool
U1413,2023-10-25,login,Settings
U1413,2023-11-19,feature_click,ExportTool
U1413,2023-12-13,logout,ExportTool
U1413,2023-12-29,login,
U1413,2024-02-25,feature_click,Dashboard
U1413,2024-02-28,login,FeatureY
U1413,2024-03-10,login,
U1413,2024-04-07,logout,FeatureX
U1413,2024-05-23,logout,FeatureX
U1413,2024-05-26,logout,ReportBuilder
U1413,2024-06-02,feature_click,ChatSupport
U1588,2023-01-08,logout,FeatureX
U1588,2023-01-13,logout,ChatSupport
U1588,2023-03-10,login,FeatureX
U1588,2023-03-28,logout,ReportBuilder
U1588,2023-04-25,feature_click,Settings
U1588,2023-05-14,logout,Settings
U1588,2023-05-22,login,FeatureY
U1588,2023-06-22,feature_click,
U1588,2023-07-29,logout,ReportBuilder
U1588,2023-09-19,logout,Dashboard
U1588,2023-10-05,login,ReportBuilder
U1588,2023-10-19,feature_click,Dashboard
U1588,2023-10-19,feature_click,ReportBuilder
U1588,2023-10-28,login,ExportTool
U1588,2023-11-10,logout,FeatureX
U1588,2023-12-04,feature_click,FeatureY
U1588,2023-12-18,login,Settings
U1588,2023-12-29,login,ExportTool
U1588,2024-02-01,logout,ExportTool
U1588,2024-02-29,logout,ExportTool
U1588,2024-03-14,login,ExportTool
U1588,2024-03-21,login,Settings
U1588,2024-04-02,feature_click,FeatureX
U1588,2024-04-17,login,Settings
U1588,2024-05-01,logout,Settings
U1588,2024-05-02,feature_click,ChatSupport
U1588,2024-05-27,logout,
U1004,2023-01-03,login,FeatureY
U1004,2023-02-08,login,ReportBuilder
U1004,2023-02-19,feature_click,FeatureY
U1004,2023-03-08,feature_click,ExportTool
U1004,2023-03-16,feature_click,ReportBuilder
U1004,2023-03-26,login,Settings
U1004,2023-04-09,login,
U1004,2023-05-04,feature_click,ExportTool
U1004,2023-05-08,login,ExportTool
U1004,2023-05-14,feature_click,Settings
U1004,2023-05-22,logout,FeatureX
U1004,2023-08-02,logout,ChatSupport
U1004,2023-10-08,login,
U1004,2023-10-12,logout,
U1004,2023-11-30,feature_click,
U1004,2023-12-16,feature_click,Dashboard
U1004,2024-01-23,login,
U1004,2024-02-20,logout,ReportBuilder
U1004,2024-02-29,logout,ChatSupport
U1004,2024-04-12,feature_click,Settings
U1004,2024-04-24,login,FeatureX
U1004,2024-04-28,login,ChatSupport
U1004,2024-05-14,login,Dashboard
U1004,2024-05-18,logout,ChatSupport
U1004,2024-06-14,login,FeatureY
U1004,2024-06-18,feature_click,Dashboard
U1004,2024-06-21,logout,FeatureY
U1917,2023-01-02,logout,FeatureY
U1917,2023-01-10,logout,FeatureY
U1917,2023-01-15,logout,Settings
U1917,2023-01-20,login,Dashboard
U1917,2023-01-22,feature_click,Dashboard
U1917,2023-02-17,logout,Settings
U1917,2023-03-04,feature_click,ExportTool
U1917,2023-03-06,logout,ChatSupport
U1917,2023-04-22,logout,FeatureY
U1917,2023-05-17,feature_click,ExportTool
U1917,2023-06-01,logout,
U1917,2023-07-13,feature_click,ChatSupport
U1917,2023-07-28,logout,FeatureY
U1917,2023-08-09,feature_click,Dashboard
U1917,2023-09-09,feature_click,ExportTool
U1917,2023-11-11,logout,ExportTool
U1917,2024-01-05,feature_click,FeatureY
U1917,2024-01-05,feature_click,
U1917,2024-02-17,login,FeatureY
U1917,2024-02-24,feature_click,FeatureY
U1917,2024-02-26,feature_click,ExportTool
U1917,2024-03-16,login,ChatSupport
U1917,2024-04-02,logout,ReportBuilder
U1917,2024-04-15,feature_click,ExportTool
U1917,2024-04-28,feature_click,
U1917,2024-05-14,logout,FeatureX
U1917,2024-06-08,login,Dashboard
U1917,2024-06-16,login,ExportTool
U1917,2024-06-24,feature_click,ChatSupport
U1917,2024-06-26,login,Dashboard
U1833,2023-01-11,logout,Dashboard
U1833,2023-03-01,feature_click,ExportTool
U1833,2023-05-09,login,FeatureY
U1833,2023-06-25,login,FeatureX
U1833,2023-07-03,login,FeatureY
U1833,2023-08-10,logout,FeatureX
U1833,2023-08-17,login,ChatSupport
U1833,2023-08-20,feature_click,
U1833,2023-09-05,feature_click,
U1833,2023-09-19,feature_click,ReportBuilder
U1833,2023-12-20,login,FeatureX
U1833,2024-01-16,logout,Settings
U1833,2024-02-03,feature_click,Dashboard
U1833,2024-02-11,login,FeatureX
U1833,2024-03-23,login,FeatureY
U1833,2024-03-29,logout,FeatureY
U1416,2023-05-13,feature_click,ChatSupport
U1416,2023-05-20,login,FeatureX
U1416,2023-05-24,logout,Settings
U1416,2023-06-03,login,Dashboard
U1416,2023-06-13,login,Settings
U1416,2023-07-18,logout,
U1416,2023-08-11,logout,Dashboard
U1416,2023-08-13,login,ExportTool
U1416,2023-08-25,login,Settings
U1416,2023-08-25,feature_click,Dashboard
U1416,2023-09-22,login,
U1416,2023-12-30,login,ExportTool
U1416,2024-02-14,login,Settings
U1416,2024-03-20,login,Settings
U1416,2024-04-21,logout,ReportBuilder
U1416,2024-05-19,logout,Settings
U1416,2024-06-16,logout,ExportTool
U1416,2024-06-29,feature_click,FeatureY
U1518,2023-01-13,logout,FeatureX
U1518,2023-04-14,logout,ReportBuilder
U1518,2023-05-11,feature_click,FeatureY
U1518,2023-08-13,logout,FeatureY
U1518,2023-10-03,logout,Dashboard
U1518,2024-01-04,logout,FeatureY
U1518,2024-03-26,feature_click,FeatureX
U1518,2024-04-20,logout,FeatureX
U1518,2024-05-13,feature_click,ExportTool
U1518,2024-06-20,logout,ChatSupport
U1993,2023-01-31,logout,
U1993,2023-05-29,login,FeatureY
U1993,2023-06-11,logout,FeatureX
U1993,2023-07-31,logout,Settings
U1993,2023-08-16,feature_click,ChatSupport
U1993,2023-10-24,logout,Settings
U1993,2023-11-27,logout,Dashboard
U1993,2024-01-12,login,
U1993,2024-03-21,logout,
U1993,2024-04-19,logout,Settings
U1993,2024-05-16,logout,Settings
U1969,2023-01-24,login,Dashboard
U1969,2023-04-07,login,FeatureX
U1969,2023-06-18,login,FeatureY
U1969,2023-09-01,feature_click,FeatureY
U1969,2023-12-20,logout,FeatureY
U1969,2024-01-07,logout,Dashboard
U1969,2024-01-17,feature_click,
U1969,2024-01-19,login,ExportTool
U1969,2024-03-06,feature_click,FeatureY
U1969,2024-06-06,feature_click,ReportBuilder
U1074,2023-01-01,login,FeatureY
U1074,2023-04-02,login,ExportTool
U1074,2023-04-16,logout,FeatureX
U1074,2023-05-26,logout,ExportTool
U1074,2023-05-31,login,Settings
U1074,2023-06-06,logout,FeatureX
U1074,2023-06-22,feature_click,ExportTool
U1074,2023-07-09,feature_click,FeatureX
U1074,2023-08-25,feature_click,FeatureX
U1074,2023-09-05,login,ReportBuilder
U1074,2023-09-10,feature_click,Dashboard
U1074,2023-10-30,logout,
U1074,2023-11-14,login,Dashboard
U1074,2023-11-30,login,ChatSupport
U1074,2023-12-09,logout,ReportBuilder
U1074,2023-12-27,login,ChatSupport
U1074,2024-01-02,logout,
U1074,2024-01-26,login,FeatureY
U1074,2024-02-15,logout,FeatureY
U1074,2024-03-14,login,ChatSupport
U1074,2024-03-28,feature_click,FeatureY
U1074,2024-04-25,logout,
U1074,2024-06-24,login,ChatSupport
U1074,2024-06-28,login,Settings
U2000,2023-01-06,feature_click,Settings
U2000,2023-01-11,logout,
U2000,2023-01-24,logout,FeatureX
U2000,2023-02-04,logout,FeatureX
U2000,2023-03-08,logout,ExportTool
U2000,2023-04-09,login,
U2000,2023-05-07,feature_click,Dashboard
U2000,2023-06-07,logout,Dashboard
U2000,2023-08-01,logout,Settings
U2000,2023-08-07,feature_click,ReportBuilder
U2000,2023-10-02,feature_click,ExportTool
U2000,2023-11-06,logout,FeatureX
U2000,2023-11-08,logout,ReportBuilder
U2000,2023-11-13,login,ExportTool
U2000,2024-02-05,feature_click,
U2000,2024-02-10,login,ExportTool
U2000,2024-02-28,feature_click,FeatureY
U2000,2024-03-12,logout,ExportTool
U2000,2024-03-17,feature_click,
U2000,2024-03-28,login,Settings
U2000,2024-04-07,logout,
U2000,2024-06-01,logout,Dashboard
U2000,2024-06-15,logout,FeatureX
U1301,2023-01-31,logout,Settings
U1301,2023-03-31,feature_click,ExportTool
U1301,2023-04-03,login,ExportTool
U1301,2023-07-15,feature_click,Dashboard
U1301,2023-11-07,logout,FeatureY
U1301,2023-12-06,logout,FeatureX
U1301,2023-12-20,logout,Settings
U1301,2024-02-03,logout,Dashboard
U1301,2024-03-23,feature_click,ChatSupport
U1301,2024-03-29,logout,FeatureX
U1301,2024-03-29,login,ChatSupport
U1301,2024-04-05,login,Dashboard
U1301,2024-05-28,logout,FeatureY
U1348,2023-02-02,login,Dashboard
U1348,2023-03-07,login,FeatureX
U1348,2023-04-15,feature_click,FeatureY
U1348,2023-04-25,logout,ExportTool
U1348,2023-06-19,feature_click,FeatureY
U1348,2023-07-01,login,ExportTool
U1348,2023-07-11,logout,Dashboard
U1348,2023-08-16,login,
U1348,2023-08-26,feature_click,ExportTool
U1348,2023-08-29,feature_click,ExportTool
U1348,2023-09-15,feature_click,FeatureY
U1348,2023-09-29,logout,ReportBuilder
U1348,2023-11-02,logout,ReportBuilder
U1348,2023-12-04,feature_click,ReportBuilder
U1348,2023-12-31,login,ChatSupport
U1348,2024-01-02,login,FeatureX
U1348,2024-02-03,login,Settings
U1348,2024-02-07,logout,FeatureY
U1348,2024-02-20,logout,FeatureX
U1348,2024-04-07,feature_click,FeatureY
U1348,2024-05-31,logout,ReportBuilder
U1348,2024-06-25,logout,Dashboard
U1119,2023-05-06,feature_click,ChatSupport
U1119,2023-08-09,logout,FeatureY
U1119,2023-08-10,logout,FeatureY
U1119,2023-08-15,login,ReportBuilder
U1119,2023-11-06,login,FeatureX
U1119,2023-11-18,feature_click,Dashboard
U1119,2024-06-17,login,ChatSupport
U1525,2023-01-12,logout,ReportBuilder
U1525,2023-02-01,logout,Settings
U1525,2023-02-07,logout,FeatureY
U1525,2023-02-26,logout,
U1525,2023-03-12,login,FeatureY
U1525,2023-04-03,logout,
U1525,2023-04-05,login,
U1525,2023-04-07,login,Dashboard
U1525,2023-04-19,logout,ExportTool
U1525,2023-04-29,logout,ChatSupport
U1525,2023-05-04,logout,Settings
U1525,2023-07-08,logout,ChatSupport
U1525,2023-07-14,logout,FeatureX
U1525,2023-07-17,login,
U1525,2023-10-29,logout,ReportBuilder
U1525,2023-10-30,logout,FeatureY
U1525,2023-12-11,login,ChatSupport
U1525,2023-12-29,logout,Settings
U1525,2023-12-31,login,ChatSupport
U1525,2024-01-18,login,Settings
U1525,2024-01-19,feature_click,FeatureX
U1525,2024-01-30,login,ChatSupport
U1525,2024-02-15,login,ExportTool
U1525,2024-04-21,login,Dashboard
U1525,2024-05-08,login,
U1525,2024-06-15,logout,ReportBuilder
U1943,2023-01-08,logout,Settings
U1943,2023-02-03,logout,Settings
U1943,2023-02-19,login,Dashboard
U1943,2023-03-02,login,FeatureX
U1943,2023-03-06,feature_click,
U1943,2023-03-11,logout,ChatSupport
U1943,2023-03-17,login,FeatureY
U1943,2023-03-25,login,Settings
U1943,2023-04-06,login,ExportTool
U1943,2023-04-19,logout,FeatureX
U1943,2023-04-23,logout,FeatureY
U1943,2023-05-01,logout,ReportBuilder
U1943,2023-05-05,login,FeatureY
U1943,2023-05-15,logout,ReportBuilder
U1943,2023-05-15,logout,FeatureY
U1943,2023-06-08,logout,Dashboard
U1943,2023-06-22,feature_click,FeatureX
U1943,2023-07-05,login,FeatureX
U1943,2023-08-24,login,ReportBuilder
U1943,2023-09-19,login,ChatSupport
U1943,2023-11-22,login,Settings
U1943,2023-12-24,feature_click,Dashboard
U1943,2024-01-07,logout,ReportBuilder
U1943,2024-01-15,feature_click,ExportTool
U1943,2024-01-30,login,Dashboard
U1943,2024-02-02,feature_click,ExportTool
U1943,2024-02-02,logout,FeatureY
U1943,2024-02-14,login,ReportBuilder
U1943,2024-02-29,logout,
U1943,2024-03-15,login,ExportTool
U1943,2024-03-17,login,Settings
U1943,2024-04-04,feature_click,FeatureY
U1943,2024-05-17,logout,FeatureX
U1943,2024-05-22,feature_click,ExportTool
U1943,2024-06-18,logout,FeatureX
U1550,2023-01-12,login,
U1550,2023-02-05,feature_click,FeatureX
U1550,2023-12-07,feature_click,FeatureY
U1550,2024-02-18,logout,Settings
U1550,2024-02-28,logout,FeatureX
U1550,2024-05-28,logout,Dashboard
U1777,2023-01-17,feature_click,Dashboard
U1777,2023-02-15,login,FeatureY
U1777,2023-03-22,login,
U1777,2023-03-29,feature_click,ReportBuilder
U1777,2023-04-09,login,FeatureY
U1777,2023-05-07,feature_click,ChatSupport
U1777,2023-05-23,logout,FeatureY
U1777,2023-05-26,feature_click,Dashboard
U1777,2023-05-27,login,ExportTool
U1777,2023-07-03,logout,ChatSupport
U1777,2023-07-15,feature_click,FeatureY
U1777,2023-07-19,logout,FeatureY
U1777,2023-09-22,feature_click,Dashboard
U1777,2023-10-08,login,FeatureY
U1777,2023-10-20,feature_click,FeatureY
U1777,2023-10-22,login,
U1777,2023-10-25,logout,
U1777,2023-10-28,logout,ExportTool
U1777,2023-11-09,login,ChatSupport
U1777,2023-11-20,login,FeatureX
U1777,2023-12-20,feature_click,ChatSupport
U1777,2024-01-03,login,ReportBuilder
U1777,2024-01-20,logout,ChatSupport
U1777,2024-02-04,feature_click,ChatSupport
U1777,2024-02-05,feature_click,ChatSupport
U1777,2024-02-15,login,FeatureX
U1777,2024-02-20,login,FeatureX
U1777,2024-03-17,logout,FeatureY
U1777,2024-03-29,login,Dashboard
U1777,2024-04-10,logout,FeatureX
U1777,2024-04-10,logout,ExportTool
U1777,2024-04-25,logout,FeatureY
U1777,2024-05-22,login,
U1777,2024-06-15,login,ReportBuilder
U1777,2024-06-21,feature_click,Dashboard
U1777,2024-06-30,feature_click,ChatSupport
U1256,2023-03-31,login,ReportBuilder
U1256,2023-07-23,logout,ExportTool
U1256,2023-08-22,feature_click,FeatureY
U1256,2023-12-05,login,FeatureX
U1256,2024-01-04,logout,Settings
U1710,2023-01-07,logout,ChatSupport
U1710,2023-02-01,logout,ExportTool
U1710,2023-03-18,login,ChatSupport
U1710,2023-03-29,login,ReportBuilder
U1710,2023-04-22,feature_click,ChatSupport
U1710,2023-05-07,login,ReportBuilder
U1710,2023-05-10,login,
U1710,2023-05-31,logout,ReportBuilder
U1710,2023-06-02,logout,ReportBuilder
U1710,2023-06-03,logout,Dashboard
U1710,2023-07-21,login,FeatureY
U1710,2023-08-16,login,ExportTool
U1710,2023-08-20,login,FeatureY
U1710,2023-09-06,feature_click,
U1710,2023-09-22,logout,FeatureY
U1710,2023-09-29,login,FeatureX
U1710,2023-10-05,feature_click,
U1710,2023-10-11,feature_click,ExportTool
U1710,2023-10-15,feature_click,ChatSupport
U1710,2024-04-21,feature_click,Settings
U1710,2024-05-08,logout,ExportTool
U1710,2024-05-12,logout,ChatSupport
U1710,2024-06-08,login,
U2177,2023-01-26,feature_click,Dashboard
U2177,2023-03-11,login,ExportTool
U2177,2023-04-30,feature_click,FeatureX
U2177,2023-05-12,login,ChatSupport
U2177,2023-07-10,logout,
U2177,2023-07-11,login,Dashboard
U2177,2023-07-27,feature_click,
U2177,2023-10-30,feature_click,
U2177,2023-11-15,feature_click,FeatureY
U2177,2023-11-19,feature_click,Dashboard
U2177,2023-11-26,logout,ChatSupport
U2177,2023-12-01,logout,
U2177,2024-04-22,feature_click,FeatureX
U2177,2024-06-23,logout,
U1386,2023-02-26,login,FeatureX
U1386,2023-03-15,logout,ChatSupport
U1386,2023-05-13,feature_click,ChatSupport
U1386,2023-07-14,login,Dashboard
U1386,2023-08-01,feature_click,ExportTool
U1386,2023-08-09,logout,ReportBuilder
U1386,2023-11-17,feature_click,ExportTool
U1386,2024-01-04,login,Dashboard
U1386,2024-02-04,logout,ReportBuilder
U1386,2024-04-28,login,FeatureY
U1576,2023-05-26,login,Settings
U1576,2023-10-05,login,
U1576,2023-10-12,login,ReportBuilder
U1576,2023-10-21,logout,FeatureX
U1576,2023-11-10,login,Settings
U1576,2023-11-16,login,ExportTool
U1576,2023-12-27,logout,
U1576,2023-12-31,login,FeatureY
U1576,2024-01-27,logout,
U1576,2024-04-17,login,ReportBuilder
U1896,2023-02-16,logout,
U1896,2023-07-30,feature_click,FeatureX
U1896,2023-08-20,logout,FeatureY
U1896,2023-10-29,logout,ReportBuilder
U1896,2023-11-05,logout,ReportBuilder
U1896,2023-11-06,feature_click,FeatureY
U1249,2023-04-29,feature_click,Settings
U1249,2023-05-14,logout,ChatSupport
U1249,2023-06-07,feature_click,ExportTool
U1249,2023-08-11,logout,Dashboard
U1249,2023-09-19,login,Settings
U1249,2024-01-11,login,ChatSupport
U1249,2024-04-12,login,ChatSupport
U1249,2024-05-26,login,FeatureX
U1347,2023-01-07,feature_click,FeatureY
U1347,2023-01-15,feature_click,FeatureX
U1347,2023-01-19,feature_click,Dashboard
U1347,2023-02-11,login,
U1347,2023-05-01,feature_click,ChatSupport
